101 8 4
[54 4 3] <66> 14,5 14,6 14,17 16,9 16,10 16,14 16,18 17,4 17,5 17,7 17,9 17,11 17,14 17,16 17,17 17,18 17,19 18,2 18,3 18,7 18,8 18,15 18,16 19,3 19,6 19,9 19,10 19,17 19,19 20,3 20,4 20,6 20,7 20,8 20,9 20,12 20,18 21,10 21,11 21,12 21,13 21,14 21,16 22,5 22,8 22,9 22,16 23,3 23,4 23,7 23,9 23,11 23,16 23,17 24,8 24,19 25,2 25,4 25,6 25,14 25,19 26,4 26,8 26,9 26,13 26,19 
[54 5 0] <57> 14,2 14,5 14,6 14,9 14,18 15,5 15,14 15,16 16,2 16,8 16,10 17,3 17,7 17,15 17,17 17,19 18,3 18,5 18,12 18,13 18,16 18,19 19,2 19,4 19,6 19,11 20,16 20,18 21,2 21,3 21,5 21,11 21,13 21,16 21,17 22,2 22,3 22,11 22,13 22,15 22,17 22,19 23,5 23,7 23,11 23,13 23,15 23,17 24,10 24,11 24,16 25,3 25,15 26,4 26,11 26,13 26,18 
[54 5 1] <38> 14,6 14,7 14,9 14,11 14,19 15,4 16,5 16,11 16,14 16,16 17,4 17,8 17,17 18,2 18,3 18,4 18,11 18,16 18,17 19,6 19,19 20,4 20,13 21,4 21,5 21,14 21,15 21,19 22,17 22,18 23,2 23,5 23,14 23,16 24,3 24,11 25,15 26,11 
[54 5 2] <34> 14,2 14,9 14,16 15,6 15,7 15,13 15,16 16,8 16,15 16,19 17,5 17,6 17,7 18,3 18,5 19,2 19,4 19,16 20,18 21,16 21,19 22,2 22,10 22,13 23,11 23,19 24,2 24,10 24,12 25,18 26,4 26,6 26,14 26,16 
[54 5 3] <57> 14,5 14,7 14,10 14,14 15,3 15,5 15,7 15,11 15,13 15,19 16,5 16,8 16,11 16,17 17,7 17,11 18,4 18,5 18,10 18,11 18,16 19,5 19,6 19,15 20,3 20,11 20,14 20,16 21,2 21,10 21,14 21,16 22,3 22,5 22,8 22,9 22,13 22,18 23,3 23,6 23,16 23,18 24,4 24,10 24,11 24,12 24,16 24,19 25,2 25,9 25,11 25,12 25,18 26,3 26,4 26,16 26,17 
[54 6 0] <65> 14,5 14,6 14,7 14,17 15,4 15,9 15,13 15,14 15,15 15,19 16,5 16,7 16,12 16,15 16,17 17,6 17,7 17,8 18,7 18,9 18,10 18,11 18,18 19,2 19,6 19,7 19,13 19,16 19,19 20,6 20,12 20,13 21,2 21,4 21,10 21,15 21,16 21,18 22,2 22,3 22,9 22,12 22,13 22,15 22,19 23,2 23,7 23,10 24,2 24,3 24,5 24,11 24,12 24,19 25,2 25,4 25,8 25,12 25,13 26,4 26,6 26,7 26,9 26,10 26,12 
[54 6 1] <51> 14,7 14,18 15,5 15,9 15,15 15,19 18,2 18,4 18,9 18,19 19,7 19,9 19,16 19,19 20,5 20,9 20,16 20,18 21,2 21,4 21,6 21,8 21,9 21,19 22,3 22,5 22,6 22,8 22,17 23,3 23,9 23,10 23,13 23,17 23,19 24,3 24,4 24,9 24,10 24,12 24,14 24,17 25,4 26,2 26,4 26,11 26,12 26,14 26,15 26,18 26,19 
[54 6 2] <59> 14,3 14,4 14,8 14,15 14,18 14,19 15,3 15,5 15,8 15,9 15,10 15,11 16,3 16,5 16,6 16,8 16,9 16,14 16,17 17,6 17,8 17,9 17,12 17,14 17,18 18,7 19,6 19,9 19,18 19,19 20,4 20,6 20,7 20,17 21,2 21,4 21,8 21,13 21,16 22,8 22,17 22,18 23,5 23,18 24,2 24,11 24,13 24,15 24,17 25,5 25,12 25,18 25,19 26,2 26,7 26,12 26,16 26,17 26,19 
[54 6 3] <48> 14,5 14,13 14,14 14,16 15,4 15,8 15,9 15,15 15,18 16,10 17,2 17,3 17,5 17,10 17,13 17,14 17,19 18,4 18,9 18,14 19,2 19,7 19,8 19,16 20,3 20,4 20,5 20,7 20,16 20,17 21,4 21,8 21,19 22,5 22,18 23,6 24,3 24,4 24,9 24,12 25,2 25,4 25,7 25,14 26,2 26,4 26,11 26,19 
[54 7 0] <59> 14,2 14,8 14,12 14,13 14,17 14,19 15,2 15,13 16,11 16,13 17,5 17,16 17,17 17,19 18,2 18,5 18,9 18,10 18,15 18,17 18,18 19,3 19,12 19,18 20,7 20,8 20,10 21,8 21,10 21,12 21,15 21,18 22,8 22,9 22,13 22,16 22,18 23,12 23,13 23,14 23,16 23,19 24,3 24,9 24,10 24,11 24,13 24,15 25,3 25,8 25,11 25,12 25,16 25,19 26,2 26,7 26,12 26,13 26,19 
[54 7 1] <74> 14,4 14,10 14,13 14,16 14,17 14,18 15,8 15,10 15,12 15,14 16,5 16,9 16,10 16,13 16,14 16,16 16,17 16,18 16,19 17,2 17,3 17,8 17,11 17,13 17,17 17,18 18,11 18,17 19,4 19,6 19,7 19,8 19,9 19,11 19,13 19,18 19,19 20,3 20,11 21,2 21,4 21,6 21,7 21,11 21,14 21,16 21,18 22,2 22,7 22,15 23,3 23,4 23,6 23,9 23,16 23,17 23,18 24,10 24,12 24,17 24,18 24,19 25,8 25,11 25,15 25,16 25,17 25,19 26,4 26,5 26,7 26,11 26,15 26,19 
[54 7 2] <65> 14,10 14,11 14,16 14,19 15,5 15,6 15,18 15,19 16,2 16,6 16,9 16,11 16,16 16,17 16,19 17,6 17,9 17,12 17,16 17,17 17,18 17,19 18,4 18,5 18,9 18,14 18,17 18,18 18,19 19,4 19,5 19,6 19,16 19,19 20,2 20,4 20,8 20,12 21,3 21,5 21,8 21,12 21,13 22,2 22,5 22,7 22,11 22,13 22,14 22,17 23,5 23,13 23,19 24,7 24,9 24,11 25,7 25,8 25,9 25,11 25,16 25,18 26,6 26,11 26,19 
[54 7 3] <65> 14,5 14,17 15,2 15,6 15,10 15,13 15,19 16,8 16,9 16,10 16,12 16,14 17,2 17,4 17,6 17,11 17,12 17,13 17,15 17,17 18,2 18,3 18,7 18,9 18,13 18,17 18,18 19,7 19,8 19,18 20,4 20,5 21,8 21,10 21,11 21,14 21,16 22,3 22,4 22,6 22,12 22,13 22,16 23,3 23,6 23,9 23,11 23,12 23,13 23,19 24,11 24,15 24,19 25,8 25,10 25,11 25,13 25,17 25,18 26,3 26,8 26,10 26,15 26,17 26,19 
[55 0 0] <79> 14,2 14,4 14,13 14,14 14,16 14,17 14,18 14,19 15,2 15,7 15,8 15,12 15,14 15,15 16,2 16,4 16,5 16,10 16,12 16,14 16,18 16,19 17,4 17,9 17,13 17,14 17,15 17,18 18,2 18,3 18,4 18,12 18,18 19,4 19,5 19,9 19,10 19,11 19,12 19,13 19,15 19,19 20,3 20,9 20,10 20,12 20,13 20,16 21,10 21,11 21,12 22,3 22,12 22,13 22,16 22,19 23,5 23,6 23,12 23,16 24,3 24,5 24,6 24,8 24,11 24,14 24,16 25,2 25,5 25,14 26,4 26,6 26,7 26,8 26,9 26,10 26,13 26,14 26,19 
[55 0 1] <82> 14,4 14,5 14,6 14,9 14,13 14,16 14,19 15,4 15,5 15,6 15,8 15,10 15,11 15,14 15,17 16,2 16,3 16,7 16,9 16,11 16,12 16,14 16,15 16,16 17,7 17,8 17,13 17,16 17,18 17,19 18,2 18,16 18,18 19,5 19,9 19,14 19,16 19,18 20,3 20,5 20,7 20,10 20,13 20,15 20,18 20,19 21,2 21,3 21,5 21,7 21,14 21,17 21,19 22,2 22,8 22,12 22,13 22,17 22,19 23,5 23,6 23,7 23,8 23,11 23,17 23,19 24,2 24,3 24,5 24,7 24,9 25,2 25,12 25,13 25,14 25,15 25,17 26,2 26,3 26,6 26,10 26,11 
[55 0 2] <68> 14,6 14,9 14,11 14,15 14,16 15,2 15,6 15,7 15,11 15,15 15,19 16,8 16,10 16,14 17,2 17,6 17,10 17,12 17,15 17,17 18,2 18,3 18,18 18,19 19,4 19,13 19,15 19,16 19,18 19,19 20,2 20,5 20,6 20,10 20,19 21,3 21,5 21,8 21,10 21,11 21,12 21,13 21,14 21,17 22,2 22,3 22,4 22,6 23,3 23,5 23,6 23,7 23,8 23,14 24,14 24,19 25,4 25,5 25,6 25,10 25,13 25,16 26,4 26,5 26,7 26,8 26,9 26,10 
[55 0 3] <82> 14,2 14,3 14,4 14,5 14,9 14,13 14,15 14,16 14,17 15,6 15,7 15,17 16,5 16,6 16,7 16,12 16,15 17,2 17,3 17,4 17,5 17,6 17,15 18,3 18,6 18,8 18,9 18,10 18,12 18,13 19,3 19,4 19,8 19,10 19,13 19,14 19,19 20,3 20,4 20,6 20,7 20,9 20,10 20,11 20,17 20,18 20,19 21,3 21,4 21,5 21,9 21,14 21,16 21,17 21,19 22,4 22,11 22,13 22,16 22,17 22,18 22,19 23,3 23,8 23,12 23,17 24,10 24,11 24,13 24,16 25,4 25,7 25,8 25,15 25,18 25,19 26,3 26,6 26,8 26,13 26,14 26,15 
[55 1 0] <78> 14,4 14,6 14,10 14,12 14,13 14,14 14,17 15,4 15,7 15,9 15,13 15,18 16,2 16,4 16,16 17,2 17,5 17,17 17,18 18,15 18,17 19,3 19,4 19,5 19,6 19,7 19,11 19,12 19,13 19,18 20,5 20,6 20,10 20,12 20,13 20,17 20,18 21,5 21,7 21,8 21,9 21,14 21,16 22,3 22,4 22,5 22,6 22,7 22,8 22,14 22,16 22,17 22,18 22,19 23,2 23,4 23,8 23,10 23,11 23,19 24,2 24,3 24,4 24,9 24,11 24,14 24,19 25,3 25,4 25,7 25,12 25,16 25,17 26,2 26,10 26,11 26,12 26,16 
[55 1 1] <80> 14,3 14,9 14,13 14,17 14,18 15,13 15,17 15,18 15,19 16,2 16,6 16,18 17,4 17,6 17,8 17,9 17,10 17,13 17,15 18,2 18,5 18,8 18,11 18,13 18,16 18,18 18,19 19,2 19,6 19,7 19,13 19,16 19,18 19,19 20,3 20,4 20,6 20,8 20,9 20,11 20,12 20,13 20,17 21,2 21,4 21,11 21,13 21,16 21,18 22,3 22,4 22,6 22,8 22,9 22,10 22,11 22,13 22,15 23,4 23,6 23,8 23,11 23,12 23,13 24,2 24,5 24,10 24,15 24,19 25,3 25,5 25,13 25,16 25,17 26,2 26,3 26,4 26,12 26,15 26,17 
[55 1 2] <63> 14,7 15,5 15,6 15,10 15,19 16,2 16,10 16,13 16,14 16,17 17,2 17,5 17,8 17,9 17,11 17,12 18,4 18,5 18,6 18,15 18,16 18,17 18,18 18,19 19,3 19,5 19,11 20,8 20,13 20,19 21,3 21,4 21,8 21,9 21,17 21,18 22,3 22,4 22,6 22,13 22,18 23,2 23,3 23,5 23,7 23,8 23,9 23,10 23,14 24,3 24,4 24,7 24,8 24,12 24,19 25,3 25,4 25,8 25,10 25,16 25,18 26,16 26,19 
[55 1 3] <78> 14,9 14,13 14,15 14,17 14,19 15,10 16,8 16,10 16,11 16,12 16,17 16,18 17,3 17,7 17,13 17,14 17,18 18,7 18,9 18,10 18,11 18,13 18,16 18,18 19,2 19,5 19,7 19,9 19,10 19,13 19,17 19,18 20,4 20,5 20,11 20,13 20,16 20,18 21,4 21,6 21,8 21,9 21,12 21,18 21,19 22,5 22,6 22,9 22,10 22,11 22,16 22,19 23,4 23,15 24,2 24,3 24,6 24,12 24,13 24,15 25,3 25,4 25,5 25,6 25,14 25,15 25,16 26,3 26,7 26,9 26,10 26,11 26,12 26,13 26,14 26,15 26,16 26,17 
[55 2 0] <54> 14,3 14,4 14,8 14,9 14,18 15,3 15,5 15,6 15,9 16,6 16,14 16,18 16,19 17,5 17,8 18,5 18,6 18,7 18,11 18,13 19,2 19,6 19,14 19,17 19,18 20,2 20,5 20,11 20,12 21,2 21,3 21,7 21,9 21,10 21,12 22,2 22,3 22,4 22,5 22,15 22,19 23,12 23,17 24,6 24,8 24,12 25,3 25,9 25,15 26,4 26,6 26,8 26,9 26,13 
[55 2 1] <61> 14,2 14,3 14,5 14,6 14,7 15,2 15,4 15,6 15,7 15,9 15,10 16,9 16,11 17,2 17,4 17,5 17,6 17,9 17,10 17,13 17,16 17,19 18,2 18,3 18,6 18,8 18,9 18,10 18,17 18,19 19,2 19,5 19,8 19,9 19,12 19,16 20,5 20,17 20,18 20,19 21,7 21,8 21,10 21,11 21,14 22,5 22,6 22,9 22,15 23,5 23,12 23,13 23,17 24,7 24,9 24,11 24,18 24,19 25,8 25,16 26,9 
[55 2 2] <77> 14,2 14,3 14,5 14,7 14,8 14,11 14,12 14,16 15,2 15,3 15,6 15,8 15,9 15,10 15,11 15,12 15,14 15,15 16,2 16,3 16,9 16,14 16,15 17,3 17,4 17,5 17,7 17,8 17,13 17,17 18,5 18,8 18,13 18,15 18,16 19,4 19,5 19,6 19,7 19,10 19,11 19,12 20,5 20,9 20,12 20,16 20,17 20,18 21,5 21,8 21,10 22,2 22,5 22,6 22,12 22,16 23,11 23,17 23,18 24,2 24,8 24,12 24,13 24,17 25,5 25,6 25,9 26,2 26,3 26,5 26,6 26,8 26,12 26,13 26,14 26,17 26,19 
[55 2 3] <58> 14,2 14,5 14,6 14,8 14,16 14,17 15,3 15,13 15,14 15,16 16,2 16,7 16,15 16,16 17,3 17,6 17,7 17,8 17,9 17,14 18,2 18,17 19,2 19,6 19,9 19,11 19,19 20,3 20,8 20,16 20,17 21,9 22,10 22,11 22,16 22,18 23,2 23,4 23,5 23,12 23,13 23,14 23,17 24,6 24,8 24,12 24,13 24,16 25,5 25,6 25,7 25,8 25,9 26,2 26,5 26,9 26,12 26,14 
[55 3 0] <66> 14,7 14,13 14,17 14,19 15,9 15,10 15,11 15,17 15,19 16,3 16,10 16,12 16,17 16,18 17,2 17,4 17,5 17,12 17,14 17,16 17,18 17,19 18,6 18,11 18,12 18,13 18,14 18,16 18,18 19,2 19,9 20,6 20,7 20,10 20,11 20,19 21,3 21,17 21,19 22,3 22,10 22,11 22,12 22,18 22,19 23,16 23,17 24,8 24,10 24,11 24,13 24,14 24,18 25,4 25,6 25,8 25,11 25,15 25,17 26,3 26,6 26,8 26,9 26,12 26,13 26,17 
[55 3 1] <52> 14,2 14,10 14,15 15,7 15,8 15,13 15,15 15,18 16,11 16,18 17,4 17,12 17,15 17,16 18,6 18,13 19,7 19,17 19,19 20,4 20,7 20,10 20,17 21,2 21,3 21,16 21,18 22,4 22,6 22,13 22,15 22,18 23,2 23,9 23,13 23,15 24,5 24,12 24,14 24,17 25,6 25,10 25,11 25,15 25,18 26,4 26,5 26,6 26,9 26,10 26,12 26,14 
[55 3 2] <72> 14,5 14,16 15,5 15,12 15,18 16,2 16,3 16,8 16,15 16,17 16,19 17,4 17,5 17,14 17,17 18,2 18,7 18,12 18,13 18,18 19,2 19,8 19,9 19,15 19,19 20,5 20,7 20,13 20,14 20,17 20,18 20,19 21,4 21,6 21,9 21,12 21,16 21,17 22,2 22,3 22,4 22,5 22,11 22,13 22,17 23,4 23,6 23,13 23,15 23,16 23,17 23,19 24,7 24,9 24,11 24,12 24,13 24,18 24,19 25,4 25,6 25,7 25,9 25,12 25,13 25,19 26,3 26,6 26,8 26,12 26,13 26,15 
[55 3 3] <50> 14,2 14,10 14,13 14,15 15,16 15,17 15,18 16,2 16,16 16,19 17,5 17,7 17,16 17,18 18,10 18,13 18,16 18,17 19,2 19,5 20,4 20,13 20,19 21,5 21,12 21,17 21,18 22,4 22,6 22,10 22,16 23,5 23,6 23,12 23,13 23,16 24,10 24,12 24,19 25,3 25,10 25,16 26,3 26,4 26,5 26,6 26,7 26,9 26,10 26,19 
[55 4 0] <69> 14,6 14,12 14,18 14,19 15,4 15,6 15,10 15,14 16,5 16,8 16,10 16,12 16,18 17,4 17,6 17,9 17,12 17,18 17,19 18,2 18,5 18,13 18,19 19,7 19,8 19,14 19,17 19,19 20,2 20,3 20,5 20,6 20,7 20,8 20,9 20,14 20,16 20,17 21,2 21,7 21,8 21,10 21,11 21,14 22,2 22,4 22,9 22,13 22,16 22,17 23,4 23,7 23,10 23,12 23,15 23,17 24,2 24,3 24,6 24,7 24,13 24,15 24,18 24,19 25,6 25,9 25,11 26,3 26,11 
[55 4 1] <73> 14,2 14,6 14,11 14,13 14,14 14,15 14,16 15,2 15,3 15,13 15,14 16,2 16,3 16,10 16,18 17,2 17,4 17,6 17,7 17,11 17,17 17,19 18,4 18,5 18,8 18,13 18,18 18,19 19,2 19,8 19,11 19,17 20,2 20,13 20,16 20,19 21,2 21,3 21,4 21,11 21,13 21,14 22,4 22,5 22,7 22,8 22,10 22,11 22,16 23,2 23,4 23,7 23,8 23,10 23,13 23,18 24,5 24,7 24,8 24,9 24,11 25,2 25,3 25,4 25,7 25,13 25,16 25,17 26,4 26,7 26,11 26,13 26,16 
[55 4 2] <72> 14,4 14,8 14,13 14,18 15,2 15,6 16,2 16,4 16,11 16,12 16,14 16,19 17,4 17,8 17,11 17,14 17,18 17,19 18,3 18,5 18,14 18,18 19,4 19,6 19,13 19,14 19,17 19,18 20,2 20,3 20,4 20,8 20,9 20,18 20,19 21,3 21,4 21,5 21,8 21,13 21,14 22,2 22,4 22,5 22,8 22,14 22,16 22,18 22,19 23,6 23,7 23,11 23,12 23,13 23,15 23,16 23,17 24,3 24,5 24,8 24,11 24,15 25,2 25,3 25,4 25,9 25,18 26,3 26,6 26,7 26,10 26,14 
[55 4 3] <76> 14,2 14,5 14,6 14,10 14,17 15,6 16,9 16,14 16,16 16,18 17,4 17,5 17,7 17,14 17,16 17,17 17,18 17,19 18,2 18,7 18,13 18,15 19,3 19,6 19,9 19,10 19,12 19,14 19,15 19,17 19,19 20,2 20,3 20,4 20,6 20,7 20,8 20,9 20,12 20,18 21,7 21,10 21,11 21,12 21,14 21,15 21,16 21,19 22,3 22,5 22,8 22,14 23,4 23,5 23,7 23,10 23,15 23,16 23,17 24,7 24,8 24,19 25,2 25,4 25,5 25,6 25,13 25,16 25,18 25,19 26,4 26,8 26,9 26,13 26,17 26,19 
[55 5 0] <57> 14,2 14,5 14,6 14,9 14,18 15,5 15,16 16,2 16,8 16,10 16,15 17,3 17,7 17,15 17,17 17,19 18,6 18,12 18,13 18,14 18,16 19,2 19,4 19,11 20,14 20,16 20,18 21,2 21,5 21,11 21,13 21,16 22,2 22,3 22,5 22,11 22,15 22,17 22,19 23,5 23,7 23,11 23,13 23,17 24,10 24,11 24,16 25,2 25,3 25,13 25,15 25,18 26,4 26,11 26,13 26,14 26,18 
[55 5 1] <32> 14,6 14,7 14,9 14,11 14,19 15,2 15,4 16,5 16,11 16,16 17,4 17,8 17,17 18,2 18,4 18,11 19,6 19,19 20,4 20,13 21,5 21,14 21,19 22,17 22,18 23,2 23,5 23,14 23,16 24,3 25,15 26,11 
[55 5 2] <34> 14,2 14,7 14,9 14,16 15,6 15,7 15,13 15,16 16,8 16,19 17,5 17,6 17,7 18,3 18,5 19,2 19,4 20,18 21,13 21,16 22,2 22,13 23,7 23,16 23,19 24,2 24,10 24,12 25,2 25,18 26,4 26,6 26,14 26,16 
[55 5 3] <56> 14,5 14,7 14,10 14,14 15,2 15,3 15,4 15,5 15,7 15,11 15,13 16,5 16,8 16,11 16,17 17,7 17,11 18,4 18,5 18,10 18,11 19,5 19,15 19,16 20,3 20,11 20,14 20,16 21,2 21,10 21,14 22,3 22,8 22,9 22,13 22,18 23,3 23,18 24,4 24,10 24,11 24,12 24,16 24,19 25,2 25,4 25,9 25,11 25,12 25,18 26,2 26,3 26,4 26,14 26,16 26,17 
[55 6 0] <62> 14,5 14,7 14,17 15,4 15,9 15,13 15,14 15,15 15,19 16,5 16,7 16,12 16,17 17,6 17,8 18,7 18,9 18,10 18,11 18,18 19,2 19,6 19,7 19,13 19,19 20,6 20,12 20,13 21,2 21,4 21,16 22,2 22,3 22,4 22,9 22,10 22,12 22,13 22,15 22,19 23,2 23,5 23,7 23,10 24,2 24,3 24,7 24,11 24,12 25,3 25,4 25,6 25,8 25,12 25,13 26,3 26,4 26,6 26,7 26,9 26,12 26,14 
[55 6 1] <55> 14,7 14,16 14,18 15,9 15,15 15,19 16,4 16,9 17,8 17,13 18,2 18,4 18,9 19,7 19,9 19,16 19,19 20,5 20,8 20,9 20,16 20,17 20,18 21,4 21,6 21,8 21,9 21,19 22,3 22,5 22,6 22,8 22,17 23,3 23,9 23,10 23,13 23,14 23,19 24,4 24,7 24,9 24,10 24,12 24,14 24,17 25,4 25,6 25,9 25,19 26,2 26,4 26,15 26,16 26,19 
[55 6 2] <50> 14,3 14,4 14,8 14,19 15,3 15,5 15,8 15,9 15,10 15,11 16,3 16,5 16,8 16,14 16,17 17,6 17,8 17,9 17,14 17,18 18,7 19,6 19,9 19,18 19,19 20,4 20,6 20,7 20,13 20,17 21,4 21,8 21,16 22,13 22,18 22,19 23,5 23,10 23,18 24,2 24,11 24,13 24,19 25,5 25,12 25,18 26,7 26,11 26,16 26,19 
[55 6 3] <47> 14,13 14,16 15,4 15,5 15,8 15,9 15,15 15,18 17,2 17,3 17,5 17,10 17,13 17,14 17,19 18,4 18,9 18,15 19,3 19,7 19,8 19,9 19,16 20,3 20,4 20,5 20,16 20,17 21,4 21,19 22,2 22,5 22,18 23,3 23,6 24,3 24,4 24,9 24,12 25,2 25,3 25,7 26,2 26,4 26,11 26,14 26,19 
[55 7 0] <63> 14,2 14,8 14,12 14,13 14,17 15,2 15,13 16,10 16,11 16,13 17,5 17,10 17,11 17,12 17,16 17,17 17,19 18,5 18,8 18,9 18,10 18,15 18,17 18,18 18,19 19,3 19,12 19,18 20,14 20,18 21,8 21,10 21,12 21,18 22,8 22,9 22,13 22,16 23,12 23,16 23,18 23,19 24,3 24,4 24,9 24,10 24,12 24,15 24,19 25,3 25,8 25,10 25,11 25,12 25,16 25,19 26,2 26,7 26,11 26,12 26,13 26,18 26,19 
[55 7 1] <65> 14,4 14,10 14,13 14,16 14,18 15,8 15,14 16,2 16,4 16,5 16,9 16,10 16,13 16,14 16,16 16,17 16,18 16,19 17,3 17,11 17,13 17,17 17,18 18,12 18,17 19,4 19,6 19,9 19,13 19,17 19,18 19,19 20,3 20,11 21,2 21,4 21,6 21,7 21,11 21,16 21,18 22,2 22,7 22,16 22,18 23,4 23,6 23,9 23,17 23,18 24,10 24,17 24,19 25,8 25,11 25,15 25,16 25,18 25,19 26,4 26,5 26,7 26,11 26,15 26,19 
[55 7 2] <61> 14,10 14,11 14,12 14,14 14,16 14,19 15,5 15,6 15,15 15,17 16,2 16,6 16,9 16,12 16,16 16,17 16,19 17,6 17,9 17,12 17,16 17,17 17,18 17,19 18,5 18,9 18,14 18,17 18,18 18,19 19,4 19,6 19,13 19,17 19,19 20,2 20,8 20,12 20,19 21,3 21,5 21,8 21,12 21,13 21,18 22,2 22,5 22,7 22,11 22,14 23,5 23,6 23,9 23,19 24,7 24,9 24,11 25,9 25,11 25,16 25,18 
[55 7 3] <64> 14,5 14,17 15,2 15,4 15,6 15,10 15,19 16,4 16,9 16,12 16,14 17,2 17,4 17,6 17,11 17,13 17,15 18,2 18,3 18,7 18,8 18,11 18,13 18,17 18,18 18,19 19,4 19,7 19,8 19,12 19,18 20,5 21,8 21,10 21,14 21,16 22,3 22,4 22,6 22,11 22,12 22,13 22,16 22,19 23,3 23,9 23,11 23,12 23,19 24,9 24,11 24,15 24,19 25,8 25,11 25,13 25,15 25,16 25,17 25,18 25,19 26,3 26,8 26,19 
[56 0 0] <77> 14,2 14,4 14,8 14,13 14,15 14,17 14,19 15,2 15,5 15,12 15,15 16,2 16,4 16,5 16,6 16,10 16,13 16,14 16,15 16,19 17,4 17,5 17,7 17,9 17,12 17,13 17,14 17,18 18,2 18,4 18,8 18,11 18,12 18,13 18,18 19,4 19,9 19,10 19,11 19,12 19,19 20,3 20,4 20,9 20,10 20,13 20,16 21,11 21,12 22,3 22,4 22,10 22,13 22,16 22,19 23,5 23,6 23,12 23,16 24,2 24,3 24,5 24,6 24,8 24,14 25,5 25,13 25,14 26,4 26,5 26,6 26,7 26,8 26,10 26,13 26,14 26,19 
[56 0 1] <70> 14,4 14,5 14,6 14,7 14,9 14,13 14,15 14,18 14,19 15,4 15,6 15,8 15,10 15,11 15,14 15,17 15,19 16,2 16,3 16,7 16,9 16,11 16,12 16,13 16,14 16,16 17,13 17,16 17,18 17,19 18,2 18,18 19,5 19,8 19,14 19,16 19,18 19,19 20,3 20,5 20,13 20,19 21,2 21,3 21,14 21,19 22,2 22,3 22,8 22,13 22,14 22,17 22,19 23,7 23,8 23,17 23,19 24,3 24,5 24,7 24,9 25,2 25,6 25,12 25,13 25,14 25,15 26,3 26,10 26,11 
[56 0 2] <71> 14,2 14,6 14,9 14,11 14,13 14,15 15,2 15,6 15,7 15,11 15,15 15,19 16,2 16,7 16,8 16,9 16,10 16,14 16,17 16,18 17,2 17,6 17,10 17,12 17,17 18,2 18,3 18,10 18,18 18,19 19,4 19,13 19,18 19,19 20,2 20,5 20,6 20,19 21,3 21,5 21,6 21,8 21,9 21,10 21,12 21,13 21,17 22,17 22,19 23,3 23,6 23,7 23,8 23,14 23,15 24,2 24,12 24,19 25,4 25,5 25,6 25,10 25,13 25,16 25,17 26,4 26,5 26,7 26,8 26,10 26,18 
[56 0 3] <73> 14,2 14,3 14,4 14,5 14,9 14,11 14,13 14,15 14,17 14,18 15,5 15,6 15,7 15,14 16,5 16,6 16,7 16,13 16,18 17,2 17,4 17,5 17,6 17,11 17,15 17,17 18,3 18,6 18,8 18,9 18,10 18,13 18,17 19,3 19,4 19,8 19,10 19,13 20,3 20,7 20,11 20,17 20,18 20,19 21,3 21,13 21,16 21,19 22,11 22,13 22,16 22,17 22,18 23,3 23,8 23,10 23,12 24,4 24,9 24,10 24,11 24,12 24,13 25,4 25,8 25,15 25,19 26,3 26,6 26,11 26,13 26,14 26,15 
[56 1 0] <85> 14,4 14,6 14,8 14,9 14,10 14,12 14,13 14,14 14,17 15,4 15,7 15,8 15,9 15,12 15,13 15,18 16,4 16,17 17,2 17,3 17,5 17,15 17,18 17,19 18,13 18,16 18,17 19,3 19,4 19,5 19,6 19,7 19,11 19,12 19,13 19,15 19,16 19,19 20,4 20,11 20,12 20,13 20,18 21,3 21,4 21,8 21,9 21,14 21,16 21,17 22,3 22,4 22,5 22,6 22,13 22,16 22,17 23,3 23,4 23,8 23,10 23,12 23,14 23,15 23,19 24,2 24,3 24,5 24,8 24,9 24,11 24,12 24,13 24,14 24,15 25,3 25,4 25,6 25,8 25,12 25,16 26,2 26,11 26,12 26,18 
[56 1 1] <76> 14,2 14,3 14,7 14,9 14,13 14,17 14,18 15,6 15,13 16,2 16,5 16,6 16,17 16,18 17,4 17,6 17,9 17,10 17,13 17,15 17,17 18,2 18,3 18,5 18,8 18,14 18,16 18,18 18,19 19,6 19,7 19,16 19,18 19,19 20,3 20,6 20,8 20,9 20,10 20,12 20,13 20,17 21,4 21,9 21,11 21,13 21,18 22,4 22,6 22,8 22,9 22,10 22,15 22,16 23,4 23,5 23,6 23,13 23,16 23,18 23,19 24,2 24,6 24,7 24,10 24,13 24,15 25,2 25,3 25,5 25,13 25,17 26,2 26,3 26,4 26,11 
[56 1 2] <69> 14,4 14,5 14,7 14,10 14,18 15,5 15,6 15,10 15,19 16,2 16,6 16,11 16,13 16,14 16,17 16,18 17,8 17,9 17,12 17,15 18,4 18,5 18,6 18,12 18,13 18,16 18,17 18,18 19,3 19,5 19,8 19,9 20,8 20,12 20,13 20,19 21,3 21,6 21,7 21,8 21,9 21,17 21,18 22,3 22,4 22,6 22,13 22,16 22,18 23,3 23,4 23,5 23,7 23,8 23,10 23,11 23,14 24,4 24,8 24,15 24,18 25,3 25,4 25,8 25,16 25,18 26,2 26,17 26,19 
